,previous_reward,value_axis
73,0.0015387546060417479,0.16201869920607187
74,0.14329271026192775,0.28777617803989414
75,-0.05210032230576628,0.09514896120530242
76,0.17335665737785427,0.454131726423468
77,0.1535607456425198,0.30463420998776664
78,0.18767522846717316,0.3615799116636984
79,0.13088783623726147,0.34479042883635685
80,0.08730273841613784,0.19913023229604146
81,0.09339123751703698,0.22803376743940326
82,0.04498585608066924,0.1678558292597396
83,0.04687761199342594,0.15677845115517153
84,0.048441898016574,0.1697854621069952
85,0.09607904568554454,0.1966948708907461
86,0.13686641613293954,0.24920706696644826
87,0.11558647700096797,0.2518740844500137
88,0.24590796138179477,0.4212797113907189
89,0.25900118990125215,0.46472541729412514
90,0.16734409025730773,0.3778093325151667
91,0.18897330150630048,0.32720702282831227
92,0.1683262651973883,0.3282553934203003
93,-0.0025934656035649928,0.0743066944904755
94,0.06021342299546201,0.17565059693905355
95,0.002991276676502841,0.10282403032718099
96,0.0426593498583972,0.1366357785636134
97,-0.1154327643745453,0.08917081415626937
98,-0.06550442684789687,0.01818031265351322
99,0.04551574853579282,0.11893054543682555
100,0.09709423698887759,0.21171611797796613
101,0.06571458224118726,0.20341980040705282
102,0.033611411224990506,0.12356055926148793
103,0.06558272226189327,0.13678423955072483
104,0.0129464706995428,0.23130761814961914
105,-0.07780804220426346,0.02659760720482557
106,0.02217333771064406,0.0353193507576674
107,-0.042611591626119105,-0.01219039225382007
108,-0.251509066701425,-0.12193799130973804
109,-0.11028097455406521,-0.08108095338883697
110,-0.21965737976419908,-0.17572392310394075
111,0.12204208436486091,0.18629215265401994
112,0.05630330206300099,0.21305374717700648
113,0.055766939993165676,0.12801083948834313
114,0.08884303289817014,0.12847799923400394
115,-0.04272715277805156,-0.024876124875563677
116,0.15499758590242024,0.2568362183162547
117,0.1499870357463325,0.27008015329952456
118,0.1284689404314499,0.25174400759861887
119,0.01830072976275232,0.11987545073985476
120,0.060657188398235806,0.12491068052353332
121,0.0002560613548526769,0.08238512979801277
122,-0.09504321727874121,-0.035836038033821904
123,0.0364765238171027,0.10428687815796858
124,-0.02458415474395048,0.07513544297746214
125,0.046582020832019067,0.1705332195154351
126,-0.013740277272543455,0.09839938848164989
127,0.10628542488879483,0.22754317798778212
128,0.11734696712287612,0.2602859761656625
129,0.0764991850907118,0.20853973551224703
130,0.07080680717885729,0.19258829908660094
131,0.1407168184519289,0.2542139652998243
132,0.22690620595634586,0.40330671245928085
133,0.2732623347567769,0.4655025496368189
134,0.23759814944031116,0.483228114290421
135,0.19148367169061337,0.46093129901892105
136,0.2111847882216465,0.359903506185116
137,0.27738080349559363,0.4409230166835605
138,0.23225361001917616,0.4392139790481282
139,0.24356230231184856,0.4563842884273147
140,0.1779798100219832,0.32104393695670125
141,0.2398206928292927,0.4023346583455009
142,0.2734782764639147,0.47505156425152856
143,0.2424888258716001,0.4592613545750741
144,0.2080417129625392,0.4038963832649329
145,0.18051954314425384,0.3393121074137527
146,0.24397474763746535,0.387342183670363
147,0.29597079802478937,0.49325049041545244
148,0.20303749401557164,0.4216272394970975
149,0.2777607528840678,0.4528916990241024
150,0.23685174614542187,0.430796766390407
151,0.19662640917463864,0.3708877218605953
152,0.3049758627067041,0.4660766421134034
153,0.18201170837721597,0.3966437286035159
154,0.20690747732720832,0.3715749999157704
155,0.20569136453471454,0.3756675598649545
156,0.11768927260904222,0.28394760955033804
157,0.1340113332312109,0.27366746461403935
158,0.12378381212859174,0.2652133444504484
159,0.15352481664545808,0.2969433984909243
160,0.21551506707101103,0.39667590858098734
161,0.31343103843252146,0.5341320782855812
162,0.18945021060039874,0.41832479576336595
163,0.17913989672481695,0.3544361217047125
164,0.22313274213536577,0.37924420682722704
165,0.17827824150850952,0.34491090691424237
166,0.1405064697492882,0.29029590680289435
167,0.09145799343901867,0.23476215469674366
168,0.11879041745539903,0.2442647139065209
169,0.19181841538060102,0.35155719305834343
170,0.11534407223146775,0.2760375404144277
171,0.08574151590142337,0.19922522133189924
172,0.045248855164252644,0.16817031612144467
173,0.033344238637606105,0.14348608184529688
174,0.09511518861450557,0.23508536685802445
175,0.04413058493081162,0.18024913776613566
176,0.0766890982886606,0.20352770230292858
177,0.05994521667654945,0.18154697895455718
178,-0.01874288073981617,0.0847962413344088
179,0.021087797412152,0.11159390203269096
180,-0.006743139409296495,0.09366181404477214
181,-0.003493222612453273,0.1205642602256076
182,-0.13123763102426478,0.0016908962737362532
183,-0.12854990101949332,-0.044174015172221914
184,-0.04773949926963006,0.04587267286325947
185,-0.05095632074908918,0.0015265839652583435
186,-0.08163710432141996,-0.09222092399140286
187,-0.05363470659774111,0.016159316439193105
188,0.05824589750139658,0.046565988042585105
189,0.06273300882456839,0.1229909607824172
190,0.06215149679352566,0.15838289523834947
191,0.07591213329653318,0.16077181696397255
192,0.1798809434019633,0.31489951198847005
193,0.12459013271141911,0.2631029936879702
194,0.1861698602868041,0.298304285503751
195,0.2268272102894094,0.384170844020781
196,0.169748366959026,0.3610513301714383
197,0.2786518370137325,0.4465024985377314
198,0.28354379913082134,0.48541504536761587
199,0.23621432966237482,0.47265521466643
200,0.3420880201436017,0.5629673167730216
201,0.29172881079424434,0.5153778151864561
202,0.13672367505209043,0.2665539205193689
203,0.28645957756865964,0.5045198067571119
204,0.25811460798565494,0.4076496229464335
205,0.2761917074593582,0.5133605674109054
206,0.32177049870626423,0.5682140051276734
207,0.23735814766931435,0.47909635744230883
208,0.2891720301220981,0.5030168616139908
209,0.41666922355544705,0.6760074928620139
210,0.3045109453826878,0.5632828623053915
211,0.32042136775981594,0.5404818233760286
212,0.31197051206654697,0.5332406655395039
213,0.32358423653685725,0.54614123573767
214,0.2751396773272767,0.502734575143922
215,0.23811608559269853,0.437220532645905
216,0.22224701627725135,0.40982060596321535
217,0.3148323407518662,0.5066068418886339
218,0.2528290549836279,0.49444347181012965
219,0.3194470210186186,0.5138772787913252
220,0.2722100966679743,0.4986498079660807
221,0.19458713668776045,0.4050883757443132
222,0.20209626723872837,0.3605798637303657
223,0.2566448663605126,0.466327350045896
224,0.21047291423708275,0.4077517085671456
225,0.2820238696588368,0.4699423292069327
226,0.22431450503553446,0.4426736494474014
227,0.30440263952214924,0.5057863885047407
228,0.2978291927538232,0.5173783354857757
229,0.2804910874963527,0.5067219737345139
230,0.3031382093950126,0.5291864167330103
231,0.2739049238001868,0.5004426299207563
232,0.24223217882265186,0.4400367839035435
233,0.29664307244942884,0.5067943381151917
234,0.337593737506014,0.5827387021583673
235,0.2919194616759781,0.5443163481939282
236,0.25049459201265684,0.4593469887504238
237,0.2636271023806272,0.45486162398576635
238,0.19798158853877096,0.39112365308076485
239,0.2711530504464827,0.45943853873109586
240,0.21093647629463014,0.41679968048905636
241,0.24642377173487012,0.4402537188805229
242,0.16535549485177886,0.33675491088781806
243,0.1484733086162126,0.3051295234411328
244,0.19110428000406138,0.35632062870028003
245,0.20022470992581792,0.3692272456203275
246,0.26608001055719793,0.5023433196521476
247,0.20898171136183902,0.42759417396282273
248,0.23072645944204534,0.38747928866056164
249,0.12494350306489904,0.24538377567185288
250,0.16140274819129535,0.28848876257406114
251,0.18925904642247376,0.3792116036724909
252,0.10143032522029233,0.2302179691548089
253,0.16304691380015318,0.3651066612461956
254,0.1599227703728085,0.3367471673951581
255,0.156160494423826,0.32100279349359045
256,0.036418998510997114,0.13850432814637822
257,0.07183850867778424,0.19606601987881783
258,-0.15457331582095302,0.08094746711417827
259,-0.18910260405181073,0.0009850061471303184
260,0.13207413590254063,0.24951670379708046
261,0.02610059542791815,0.18858637555553165
262,0.05992691511999332,0.1710242645708633
263,0.04315722544152306,0.1251457224708061
264,-0.02249401452482347,0.07154968376444368
265,0.003047683144483615,0.018575885119817392
266,0.0415322134249248,0.15804156581647447
267,-0.03126381553114016,0.1315724696209656
268,-0.12271668398013169,-0.109237104318758
269,0.03640473002724026,0.08149462822232886
270,0.00254377290173019,0.06810268964370406
271,0.03559961417630714,0.13611298995671128
272,0.14928501268753452,0.24820671424989374
273,0.09594031681004994,0.2478747846596646
274,0.16796783981098823,0.2782049325073442
275,0.12933885120194372,0.24329915686521367
276,0.13648624978866025,0.2607710265949592
277,0.11670287046935018,0.2361099327723376
278,0.0732385705784227,0.1780346947252426
279,0.10826970039050626,0.23103591777984267
280,0.01420091580918098,0.14694137021499737
281,-0.029012602446344016,0.008113751080180587
282,0.0026727828978233004,0.119345909636349
283,-0.022151066229309013,0.13399890144125048
284,0.054580651315547735,0.1581879327500197
285,0.12096852191077673,0.24093181089039314
286,0.061765219309733055,0.20225693700667483
287,0.09085080552837871,0.20417029704640122
288,0.11359007212166544,0.23308515407966218
289,0.1693661299312444,0.2775498297997309
290,0.10417210234663082,0.23944601424041423
291,0.11054333956923218,0.22690823522649145
292,0.1362135887355846,0.25327016466633656
293,0.1053337552039953,0.24429306194331896
294,0.0834170834501427,0.21472788531741344
295,0.11520973294517095,0.24484853358270736
296,0.09960499931899708,0.22746290080491793
297,0.08598819489606996,0.21593246924022302
298,0.12999221811949607,0.26965405534801706
299,0.35259678230500485,0.34300644030006827
300,0.23920417495731933,0.5110902254608176
301,0.3916348000895162,0.680139288351371
302,0.43703315413100247,0.7549335499272254
303,0.322178376380678,0.6705419574091587
304,0.3554028263924817,0.5631165506694844
305,0.40725827313456925,0.6504816599176536
306,0.4229775182144437,0.6930769983207494
307,0.4704080163953756,0.7580566876971793
308,0.4619535501829672,0.7482414627763836
309,0.4342139558627485,0.7297763780745133
310,0.375087674150591,0.6723097702429072
311,0.3733000664988098,0.6300265451469846
312,0.4334993735713956,0.6961926436598804
313,0.34511776238539843,0.6391185693818947
314,0.3847553285739274,0.6573022686699854
315,0.31266441795424943,0.5877392703965535
316,0.3086112282271121,0.5480864412980258
317,0.3744419979560258,0.6079943995969446
318,0.26906215809406936,0.5208700084983188
319,0.34563504640292225,0.5582617752810857
320,0.24890709976438746,0.4851434253302948
321,0.3551250232292565,0.5657192079017821
322,0.2772971560512509,0.5331264676513188
323,0.24544337948387002,0.47350408133453376
324,0.21966952044878602,0.4346198965047927
325,0.19997588524704263,0.3814647528370557
326,0.23388585523272903,0.4206541485655887
327,0.11797010794011525,0.3099176996084208
328,0.22035611187956866,0.36591959803193913
329,0.15774725018995256,0.33489511724375975
330,0.20522013737689154,0.36881811824998917
331,0.1137149222011739,0.3582850503197512
332,0.171235560111952,0.36013517832806763
333,0.08455951831677272,0.24617092886148031
334,0.11762222170685394,0.2605185427641184
335,0.10588227521938615,0.2359968257083409
336,0.07727701242296708,0.19567581513098692
337,0.0697313782568651,0.17533261314971244
338,0.04135824766288149,0.15595099097317178
339,0.024706481386602752,0.11675503990716485
340,0.0541929386878533,0.11226852498539602
341,0.00906190282727748,0.194092169397649
342,0.06915575091624165,0.19144078062038453
343,-0.01715302663874113,0.12739646373624341
344,0.1069929300825761,0.20538690876888888
345,-0.21181963175550322,-0.15940669703920418
346,-0.23456507136327429,-0.23884779451698412
347,0.1006470348795831,0.11953957908918736
348,0.14332480487193738,0.2264688179496041
349,0.08392751849275232,0.24770962854753442
350,0.057837492498933385,0.1724503336954159
351,0.04014134509359052,0.12391967921370253
352,0.1027560800650949,0.08881433359470564
353,0.08883758350206988,0.18669456127739126
354,0.09454116391325224,0.19187808708369097
355,0.09823902806865509,0.230463838710473
356,0.06703460829503133,0.18213551940112466
357,0.11820880456301947,0.1557229148918802
358,0.11120673203526282,0.3014213004583762
359,0.11568281782077233,0.2955603981262792
360,0.1710426655613188,0.311225227176162
361,0.0663025488664904,0.22974026095189562
362,0.025903362524958784,0.12956922074198182
363,0.08623538555727012,0.1563480807007976
364,0.10309134774158318,0.19261396445837456
365,0.10723760286473244,0.227582148642668
366,0.07935413375201344,0.17577467112457235
367,0.15810045047906335,0.321944101413342
368,0.04916100876125523,0.23156832161350932
369,-0.0788539178640274,-0.042239756678424834
370,0.20959333662955876,0.3815853565390334
371,0.19509346450642134,0.41865248944786526
372,0.1669835026034679,0.3430544561587803
373,0.14329271026192775,0.2969430646086313
374,0.14550426394854415,0.26329180390076706
375,0.17335665737785427,0.28849791018469834
376,0.1535607456425198,0.28434671800433314
377,0.18767522846717316,0.308087826187457
378,0.13088783623726147,0.26884151060168077
379,0.08730273841613784,0.196373405754612
380,0.09339123751703698,0.19849895351075578
381,0.04498585608066924,0.15654066966072078
382,0.04687761199342594,0.14840026809993817
383,0.048441898016574,0.157177791075243
384,0.09607904568554454,0.20337822251934812
385,0.13686641613293954,0.27008071155659774
386,0.11558647700096797,0.25424201175878747
387,0.24590796138179477,0.39616763697302604
388,0.25900118990125215,0.4145155910341801
389,0.16734409025730773,0.3646832457719764
390,0.18897330150630048,0.3612997244987561
391,0.1683262651973883,0.3393156795326415
392,-0.0025934656035649928,0.14699828585216435
393,-0.02289157071990877,0.11003050676143514
394,0.002991276676502841,0.14407357572153595
395,0.0426593498583972,0.1543618949867177
396,0.12266906918417281,0.2404713094359928
397,0.11244379529497789,0.24238528933454753
398,0.030441747875831038,0.1706003069094717
399,0.0603858763983372,0.16034257842967842
400,0.04046846348539085,0.1522162955393803
401,0.0476121001808934,0.14348052082558432
402,0.06558272226189327,0.16346043727969078
403,-0.18346313736280895,-0.10131372970100927
404,0.08249913411615634,0.17379721440252194
405,0.02217333771064406,0.18066947082824245
406,-0.042611591626119105,0.03492510124539058
407,-0.015800438717214205,0.03751078336762251
408,-0.1279102972495142,-0.017185823019725044
409,-0.09287248821623656,-0.03683835246911804
410,0.12204208436486091,0.16112957323542804
411,0.05630330206300099,0.19429471045429814
412,0.055766939993165676,0.15204713911648343
413,0.08884303289817014,0.18023978353294587
414,-0.04272715277805156,0.08770528436931335
415,0.15499758590242024,0.2208080038327711
416,0.1499870357463325,0.32378814348220375
417,0.1284689404314499,0.2410077570804257
418,0.01830072976275232,0.1269784137491794
419,0.060657188398235806,0.129173579751503
420,0.0002560613548526769,0.10640464450290768
421,-0.09504321727874121,0.005121259044330473
422,0.0364765238171027,0.0711292071843771
423,-0.04969911156980922,0.07907317569535383
424,0.046582020832019067,0.10355994514342468
425,-0.013740277272543455,0.10123416150747908
426,0.10628542488879483,0.17440583330630877
427,0.11734696712287612,0.241780134492668
428,0.0764991850907118,0.17812049666569096
429,0.07080680717885729,0.17043417496193564
430,0.1407168184519289,0.26269850548204954
431,0.22690620595634586,0.3920702788416951
432,0.2732623347567769,0.411606049755207
433,0.23759814944031116,0.41396470771461114
434,0.19148367169061337,0.3613431221134597
435,0.2111847882216465,0.38944032769814485
436,0.27738080349559363,0.49283244365543294
437,0.23225361001917616,0.4590095330974519
438,0.24356230231184856,0.4486024429826418
439,0.1779798100219832,0.3612358271383435
440,0.2398206928292927,0.44450609082238024
441,0.2734782764639147,0.48770670042880127
442,0.2424888258716001,0.4682450699724472
443,0.2080417129625392,0.4101241878269185
444,0.18051954314425384,0.3641455214859184
445,0.24397474763746535,0.43182514704732833
446,0.29597079802478937,0.49896141779823144
447,0.20303749401557164,0.43025396106249314
448,0.2777607528840678,0.47692228571817724
449,0.23685174614542187,0.44253445451330375
450,0.19662640917463864,0.39443249090064214
451,0.3049758627067041,0.5257154541318289
452,0.18201170837721597,0.35948101441376773
453,0.20690747732720832,0.3974642301827106
454,0.20569136453471454,0.3972409046947989
455,0.11768927260904222,0.30037447914125776
456,0.1340113332312109,0.2806275283256918
457,0.12378381212859174,0.26214049000802625
458,0.15352481664545808,0.2977525995976268
459,0.21551506707101103,0.36435818413140114
460,0.31343103843252146,0.5747351314806644
461,0.18945021060039874,0.44277870922178914
462,0.17913989672481695,0.34197599691755004
463,0.22313274213536577,0.3863292702850372
464,0.17827824150850952,0.35917786356247927
465,0.1405064697492882,0.29867672930245537
466,0.09145799343901867,0.2485702548970469
467,0.11879041745539903,0.2536623829476304
468,0.19181841538060102,0.33863742786420914
469,0.11534407223146775,0.2883372768262646
470,0.08574151590142337,0.22457928301248636
471,0.045248855164252644,0.17705956373945053
472,0.033344238637606105,0.14448625228030237
473,0.09511518861450557,0.20681613485666317
474,0.04413058493081162,0.16497905561407641
475,0.08029480415636064,0.24433593162997658
476,-0.09534986621742719,0.09440988648460613
477,-0.01874288073981617,0.10079093330464911
478,0.021087797412152,0.10629389364728667
479,-0.006743139409296495,0.09497902028966815
480,-0.003493222612453273,0.09193121511681926
481,-0.09392809008396918,-0.04357681304663291
482,-0.10145434111961166,-0.04133242336750942
483,0.05892873001765592,0.17658365302704643
484,0.1132489314575375,0.21570548281763546
485,-0.023484773617485744,0.027912521420278197
486,-0.029960993757946364,0.01646148455729729
487,0.07061085566217079,0.12174097207976592
488,0.06273300882456839,0.26110850626442705
489,-0.04070161063922079,0.0536304750272813
490,0.032214279677673374,0.1310676887210272
491,0.00286526152590616,0.13956899099217768
492,-0.07519496870090331,0.04264363496163642
493,-0.09795693519056914,-0.021897416636364075
494,0.08234390933206542,0.22760750188275858
495,0.06514346864727033,0.22467584048044678
496,0.12768558617032816,0.1991224207289596
497,0.13764629604707151,0.27788064463609613
498,0.10139723254469674,0.2525142548753131
499,0.19497123173885772,0.336973992887612
500,0.14701890960308034,0.2745450135276488
501,0.07674226782391419,0.17852090328921677
502,0.1726965711566752,0.25411902697772104
503,0.1736032002869377,0.266166133804472
504,0.1190532098794424,0.2282181321211153
505,0.10567828212702773,0.21321651298038796
506,0.008985470195385536,0.08405491778204316
507,0.11447403655603688,0.16819342519313701
508,0.2539729146726362,0.3754070597547247
509,0.16427595889788255,0.34693018487958427
510,0.1415630131156192,0.3154775427807001
511,0.08497104259369664,0.20749545956442242
512,0.09295578955764267,0.17770753044923165
513,0.013675238773298737,0.1065818810451328
514,0.02836243530725152,0.08777382313368964
515,0.02433379629878224,0.07081354863076941
516,-0.3405280995710699,-0.22560628822471934
517,-0.4235992088602665,-0.329981640998107
518,-0.1634752421571607,-0.16938159280891307
519,0.2722100966679743,0.32849463076113844
520,0.19458713668776045,0.4487816525158633
521,0.20209626723872837,0.3923589103721386
522,0.2566448663605126,0.3835197391273635
523,0.21047291423708275,0.37771530629099553
524,0.2820238696588368,0.3814870859148797
525,0.22431450503553446,0.3818764476769777
526,0.30440263952214924,0.4597407056742512
527,0.2978291927538232,0.48916105345141625
528,0.2804910874963527,0.5064635366285177
529,0.3031382093950126,0.5268666499317965
530,0.2739049238001868,0.503610885642996
531,0.24223217882265186,0.4577518920209803
532,0.29664307244942884,0.498314455823934
533,0.337593737506014,0.5496289449731898
534,0.2919194616759781,0.550533561528106
535,0.25049459201265684,0.4886569673353385
536,0.2636271023806272,0.4753112668872759
537,0.19798158853877096,0.4215091974673389
538,0.2711530504464827,0.4647257290410156
539,0.21093647629463014,0.4178421361066491
540,0.24642377173487012,0.4492948762838792
541,0.16535549485177886,0.36995428636031913
542,0.1484733086162126,0.3234634178810587
543,0.19110428000406138,0.3445768766983153
544,0.20022470992581792,0.3786306613602356
545,0.26608001055719793,0.4500722665864221
546,0.20898171136183902,0.434659086759583
547,0.23072645944204534,0.42753745089997963
548,0.12494350306489904,0.30536324631004835
549,0.16140274819129535,0.3397375341035883
550,0.18925904642247376,0.3479110304932591
551,0.10143032522029233,0.27388367775674666
552,0.16304691380015318,0.3157704382411668
553,0.1599227703728085,0.32284000753326164
554,0.156160494423826,0.33772156812614273
555,0.036418998510997114,0.18710646691184502
556,0.07183850867778424,0.18939455460929688
557,0.14880408008201823,0.2572300037060272
558,0.05180762480517581,0.19923482894551917
559,0.13207413590254063,0.2506713524072692
560,0.02610059542791815,0.15084128190787896
561,0.05992691511999332,0.15857015485975312
562,0.04315722544152306,0.15880969940499123
563,-0.02249401452482347,0.1151632058345037
564,-0.17300891456611361,-0.036846888605165884
565,0.0415322134249248,0.11749494756636147
566,-0.029721388504396817,0.08486732644932415
567,-0.1605251065652052,-0.07035126184015339
568,-0.13156438943420723,-0.117790328808275
569,-0.1535093592016824,-0.07984506330642865
570,-0.14202636017768028,-0.1393825910200316
571,-0.09863310670202863,-0.05944345338726531
572,0.09594031681004994,0.2188261003286673
573,0.16796783981098823,0.32637774064190933
574,0.12933885120194372,0.2911498856131771
575,0.13648624978866025,0.28418243837853047
576,0.11670287046935018,0.23847591012976949
577,0.0732385705784227,0.1635948674046974
578,0.10826970039050626,0.2506382719921671
579,0.01420091580918098,0.13489437104533428
580,0.0430662200022916,0.1215172508213675
581,-0.01692585162298388,0.07823661598934989
582,-0.022151066229309013,0.05633846625295463
583,0.041218811026488444,0.15156565088666551
584,-0.1279949510972082,0.027683595616523587
585,-0.21046363386501732,-0.14236495493101875
586,-0.18977600013989998,-0.14133378472311836
587,0.0044154297215519,0.12332253092395432
588,0.02999997276819838,0.17310843989881608
589,0.09145902872499162,0.25912270291574746
590,0.014952941341675297,0.12010831522836579
591,0.02463884043281178,0.075467176435113
592,0.038952740265414676,0.11247082675197312
593,0.017117783562252242,0.11389584989084905
594,0.015536148836168606,0.09667348951804625
595,0.047502721314854945,0.11124626325211276
596,0.09154808494390593,0.16032944439621222
597,0.15804868810107026,0.2707958554020279
598,-0.036047682110880885,0.0810577911891556
599,-0.09092294087714115,0.018732780732916315
600,-0.12688257521170798,-0.04937157458279401
601,0.26341568881243443,0.38183095689676305
602,0.1880473609579843,0.43221142684701247
603,0.2124595807957635,0.3142982240222704
604,0.2687871139440085,0.3803037547029408
605,0.2326147969976568,0.3807075395933379
606,0.22794536088655132,0.39715409212233355
607,0.20383373515531072,0.34221900474456945
608,0.21337720503780838,0.3665808619208957
609,0.09424328263128329,0.25786991572362983
610,0.10846414274166444,0.24540750297108105
611,0.2159183670128349,0.3090741276917483
612,0.06112779595655954,0.18054667025523113
613,0.0988507689366937,0.21645736443550684
614,0.011291649847977758,0.08987043600660574
615,-0.005821295367606283,0.0776391847232184
616,0.044413006397334975,0.1463737951797508
617,-0.05504406399549239,0.040899632262006436
618,0.054447398478246256,0.1483833976913449
619,0.007081778518731818,0.13535586123591292
620,0.1867307724116753,0.2837465198558013
621,0.11599725519612653,0.26708756292384633
622,0.08525152556843668,0.24244089371977895
623,0.11563046654329262,0.20056797029862083
624,0.16237257282785494,0.3047801607823771
625,0.1260341143097074,0.28858978553863524
626,0.05883459902386795,0.15164854235571382
627,0.11072090916052263,0.20018738627622215
628,0.08473049622921519,0.1996880826936029
629,0.11805432943827338,0.2247697009301993
630,0.1137149222011739,0.234633995572369
631,0.13350153832219253,0.24686465471565378
632,0.0474410366117029,0.17146589454751723
633,0.13579138396825502,0.22304671324928624
634,0.1356352640322635,0.2657626933524933
635,0.1158440147749184,0.23746861813414083
636,0.10981550137150758,0.22033408791509873
637,0.08432141746884309,0.1921421442523591
638,0.05663134968442579,0.15690328700464287
639,0.0541929386878533,0.139951522775809
640,0.00906190282727748,0.1335527013502002
641,0.06915575091624165,0.1561786541621495
642,-0.01715302663874113,0.06490560273388474
643,0.1069929300825761,0.2115848460431206
644,0.06810737858018551,0.18457814197065991
645,0.0068991443599305535,0.08968766637661388
646,0.08829964035868249,0.15275661055332612
647,0.09380004911770062,0.18771928814046784
648,0.11543042851307111,0.23073674386822973
649,0.04867742388833146,0.15596678381170256
650,0.06613218863355846,0.15193562663279925
651,0.11970303972631607,0.19796550702057536
652,0.062052401411585134,0.17279749257025456
653,0.08699840252819241,0.18576415503431107
654,0.14800545561887773,0.22907556674928536
655,0.1112795856446483,0.2352188437193317
656,0.11820880456301947,0.22451687671686316
657,0.11660963264210661,0.2265524060371772
658,0.12111165884779168,0.2169670618078609
659,0.1710426655613188,0.2815008117574414
660,0.14877229976569378,0.2838982208616903
661,0.13726220471373535,0.2504433958310547
662,0.17474240533009183,0.3087819635823327
663,0.21869631706713816,0.3581990498382303
664,0.20524597299888508,0.3639331885625151
665,0.18816125274382584,0.34838248659582055
666,0.15810045047906335,0.30714605703020104
667,0.21116389406203956,0.339954624632578
668,0.08896346042634679,0.22589337998527398
669,0.20959333662955876,0.3515552792040279
670,0.19509346450642134,0.3451199281958884
671,0.1669835026034679,0.3127651544196847
672,0.14329271026192775,0.2796519261306655
673,0.14550426394854415,0.26219656551272036
674,-0.003425824133146682,0.14419986725430775
675,0.1535607456425198,0.24685264053176129
676,0.18767522846717316,0.3437605719939356
677,0.13088783623726147,0.3156348893928233
678,0.08730273841613784,0.20703153227170448
679,0.09339123751703698,0.2022806396427205
680,0.04498585608066924,0.14326733520858642
681,0.04687761199342594,0.14697443703141455
682,0.04142726226773069,0.21351515303380422
683,0.09607904568554454,0.214212433683298
684,0.13686641613293954,0.32456211565072146
685,0.11558647700096797,0.26912667430164583
686,0.24590796138179477,0.38209434523854985
687,0.25900118990125215,0.40859699098355645
688,0.16734409025730773,0.3532010875574122
689,0.18897330150630048,0.3624512677128511
690,0.1683262651973883,0.3166552110843571
691,-0.0025934656035649928,0.17909331339316148
692,0.06021342299546201,0.13547502086177424
693,0.002991276676502841,0.07959528231542984
694,0.0426593498583972,0.11767644695599928
