,switch_axis,value_axis
18859,-4.176694006294904,0.28681981454405897
18860,-3.7704236681091294,0.17108571357623625
18861,-2.7316327029189487,0.18028141282656507
18862,-3.215074503940338,0.2288087124422499
18863,-3.3869618947978237,0.2653833119979549
18864,-3.186094302514822,0.21054082709030464
18865,-3.3278591185546658,0.2407137007461038
18866,-3.021995429734126,0.19288821274297127
18867,-2.628296289867725,0.1815128640932388
18868,-2.4381591778771354,0.14602098081059559
18869,-0.1731322175599619,0.15988266222710926
18870,-0.05495856783243358,0.1419449405123644
18871,-2.070959556856849,0.1393238458498426
18872,-0.8938852363094592,0.08471554430851036
18873,-1.28472622748364,0.1069904946971505
18874,-0.7392503673390118,-0.0020374098556138476
18875,-0.5290496410233523,0.055742087527133
18876,0.5720076434311645,0.06981569424415393
18877,2.6757242354417956,-0.09727657855024968
18878,1.5756652003597615,-0.05383462067364131
18879,1.6492319871885641,-0.11160725802854699
18880,-5.963858198269156,0.36594400327199633
18881,-2.591126409958508,0.26358408777394626
18882,-4.151970992654338,0.2253724934891055
18883,-3.6444285728802965,0.15572899910206384
18884,-3.8118291718413637,0.0992963795196852
18885,-4.657532491007695,0.2986046276293775
18886,-6.768706911326816,0.3791399711707029
18887,-5.37948396931075,0.24477897114767871
18888,-3.2513353438112587,0.1898435077958765
18889,-5.201009487355635,0.24018567844942168
18890,-4.373841524733152,0.20202466794419538
18891,-3.710954728460962,0.14512771788819018
18892,-3.42162906891182,0.11785665041771143
18893,-2.254808798133008,0.04378760208211577
18894,-2.0708619361722342,0.1191450480287291
18895,-1.8088145478772373,0.16621540784796612
18896,-1.838873825275055,0.06037195328388684
18897,-0.7193938238188764,-0.10751160451475572
18898,3.4127209487761627,-0.15555243742023994
18899,-3.471692258936491,0.3037519080398977
18900,-0.19977431354044128,0.031153792930375568
18901,0.7714408388878438,-0.04027779055853559
18902,0.655076019766593,0.09541342396254962
18903,1.3135047136148748,-0.0377919359109668
18904,-4.399233003321447,0.3056828112282887
18905,-3.931604977379471,0.3077623025416433
18906,-8.530341865095918,0.474999764282809
18907,-8.949134971950613,0.41889400943454436
18908,-9.904668277014057,0.3706088650824668
18909,-10.086925978723016,0.3937391008922911
18910,-9.650860873473956,0.473104187290323
18911,-7.207525759835571,0.3641775096005864
18912,-5.408103123258782,0.25767953069678096
18913,-3.8696247193911333,0.27080464329327514
18914,-3.0203327250341587,0.24290140815865938
18915,-3.0809992425757144,0.2983953501573053
18916,-0.36776732435766846,0.15822324814929412
18917,-4.2195159985986495,0.21335921931321813
18918,-5.403587959019482,0.32557975220552704
18919,-4.901874355346427,0.20398069126506185
18920,-1.6332425931577896,0.0474833839658953
18921,-1.0144165161961411,0.1652016445838374
18922,-2.09870291083261,0.20180996734367995
18923,-1.5663676420648032,0.17965081546971917
18924,-0.42650637084947984,0.043456584049150676
18925,-0.08554289914069901,0.022835814995857934
18926,2.2551299718083486,0.07891013842183978
18927,0.4064824026812017,-0.20624537723337205
18928,-0.7478068795305797,-0.09503067799034459
18929,4.461092005907566,-0.15947533884512416
18930,2.219564226595372,0.056136799179865415
18931,3.1071057033505056,-0.14058127104787027
18932,-2.9117311420396534,0.10121330574749324
18933,-4.818314426568434,0.08737884983598629
18934,-2.545614078746462,0.08795453139736822
18935,-4.696374646112935,0.12113626228169341
18936,-4.694236892801952,0.11745596535947803
18937,-4.116659782197762,0.1791946223586933
18938,-2.328357861423779,0.12153929415737566
18939,-1.4850760434710981,0.10355976767667624
18940,-1.635912325760117,0.1529940291597635
18941,-0.27944098137664497,0.1477405810562461
18942,-1.6467693881190897,0.08168458632255354
18943,-1.0300999175295709,0.00038575019342002026
18944,-0.5612139146189472,-0.04196539048033654
18945,0.007775861277557361,-0.13265530185607427
18946,-2.557324617917293,0.23305959193268427
18947,-3.0395790997546364,0.26505380464949474
18948,-1.999348373848108,0.06296244380065938
18949,-2.171525440052296,0.15283035336282852
18950,-1.9673878512632332,0.08742288702709222
18951,-0.07716055728732396,0.10630209911283084
18952,-0.16283686387115814,0.19268888628387
18953,0.24621514452489368,0.04903103559192115
18954,0.48902149378056237,-0.11708792733056961
18955,1.3882503924994012,-0.03720247427906964
